,SMILES,Genotoxicity(0.5기준)
3339,COC1=CC=C(NC2=CC=CC=C2)C(C)=C1,0
3340,CCC1=CC=CC2=C1NC=C2CCO,1
3341,COC1OC(COS(=O)(=O)C2=CC=C(C)C=C2)C2OC(C)(C)OC12,0
3342,CCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCC,0
3343,CCOC(=O)C1=CC(=NC=C1)C(=O)OCC,0
3344,C=CCOC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(OCC=C)C=C1,0
3345,CC(C)(C)C1=CC(CCC(=O)OCCSCCOC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,0
3346,CC(=O)NC1=CC=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=C1,1
3347,O=C=NC1=CC=C(OP(=S)(OC2=CC=C(C=C2)N=C=O)OC2=CC=C(C=C2)N=C=O)C=C1,0
3348,NCCNCC1=CC=CC=C1,1
3349,[Na+].[O-]S(=O)(=O)C1=CC=C(NC2=NC(Cl)=NC(Cl)=N2)C=C1,0
3350,CCC1=CC=CC(C)=C1NC1=CC=C(NC2=C(C)C=CC=C2CC)C2=C1C(=O)C1=CC=CC=C1C2=O,0
3351,CCN(CC)C1=CC(NC(C)=O)=C(C=C1)N=NC1=C(C=C(C=C1C#N)[N+]([O-])=O)C#N,0
3352,CC(C)CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC(C)C,0
3353,CC=CC=O,1
3354,[Na+].CC1=NN(C2=[O][Cr+3]3456[O-]C(=O)C7=CC=CC=C7[N]3=N[C-]12)C1=CC=CC=C1.CC1=NN(C(=[O]4)[C-]1N=[N]5C1=C(C=CC=C1)C(=O)[O-]6)C1=CC=CC=C1,0
3355,COC1=CC=C(\C=C\C)C=C1,0
3356,CC(C)OC(=O)C1=CC=C(O)C=C1,0
3357,[Na+].[Na+].OCCN(CCO)C1=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(NC5=CC=CC=C5)=NC(=N4)N(CCO)CCO)C=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=NC(NC2=CC=CC=C2)=N1,0
3358,O=C(OCC(COC(=O)C1=CC=CC=C1)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1)C1=CC=CC=C1,0
3359,CC(C)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1,0
3360,CC1=CC(=CC(C)=C1O)C#N,0
3361,CN(CCO)CCCN,0
3362,NC#N,0
3363,CCN1N=C2C3=C1C1=CC=CC=C1C(=O)C3=CC=C2C1=CC=C2C3=C(N(CC)N=C13)C1=CC=CC=C1C2=O,0
3364,CC(=C)C(=O)OCCN1CCOC11CCCCC1,0
3365,CC(C)(C)C1=CC=C(C=C1)C#N,0
3366,CC(C)(C)C1CCC(CC1)OC(Cl)=O,0
3367,CC(=O)C(F)(F)F,0
3368,O=C1N2C3=CC=CC=C3N=C2C2=C3C1=CC=C1C(=O)N4C5=CC=CC=C5N=C4C(C=C2)=C31,0
3369,CCCCCCCCCCCCCCCC(=O)OCCO,0
3370,CC(C)(C)C1=CC(=C(OC(=O)C2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C=C1)C(C)(C)C,0
3371,CC(C)[C@H]1CC=C(C)C=C1,0
3372,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCC\C=C/CCCCCCCC,0
3373,CC(C)(C)CC(C)(C)NC(=O)C=C,0
3374,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCC,0
3375,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,0
3376,[Cl-].CN1C2=C(C=CC=C2)C(\N=N\C2=[N+](C)C=CS2)=C1C1=CC=CC=C1,1
3377,COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2NC(=O)[C@@H]1O,0
3378,[H][O]1C2=C(C=C(C=C2C(=O)[O-][Zn++]11[O-]C(=O)C2=CC(=CC(=C2[O]1[H])C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,0
3379,CNC(=N)N[N+]([O-])=O,0
3380,NCCCOCCOCCOCCCN,0
3381,CC(C)COC(=O)C1=CC=C(O)C=C1,0
3382,CCCCCC=CCC1CC(=O)OC1=O,0
3383,ClCC(=O)C1=C(Cl)C=C(Cl)C=C1,0
3384,FC(F)(F)C(F)(C#N)C(F)(F)F,0
3385,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,0
3386,COC(=O)CC(=O)C(C)C,1
3387,[Zn++].CCCCC(CC)COP([S-])(=S)OCC(CC)CCCC.CCCCC(CC)COP([S-])(=S)OCC(CC)CCCC,0
3388,C=CC(=O)OCC1CCC2C3CC(CC3COC(=O)C=C)C12,0
3389,[Na+].[O-]S(=O)(=O)CCBr,0
3390,[Na+].[Na+].[O-][N+](=O)C1=CC=C(OP([O-])([O-])=O)C=C1,0
3391,COC1=CC(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)=C(OC)C=C1Cl,0
3392,CC1(C)CC(CC(C)(C)N1)NC(=O)C1=CC(=CC=C1)C(=O)NC1CC(C)(C)NC(C)(C)C1,0
3393,CC(=O)OCCN(CCOC(C)=O)C1=CC=C(C=C1)N=NC1=C(C=C(S1)[N+]([O-])=O)[N+]([O-])=O,0
3394,OC(=O)C1=CC=CC=C1C(=O)C1=CC=C(C=C1)C1=CC=CC=C1,0
3395,[Ni++].[O-]C1=C(\C=N\C2=CC3=C(NC(=O)N3)C=C2\N=C\C2=C([O-])C=CC3=CC=CC=C23)C2=CC=CC=C2C=C1,0
3396,FC(F)(F)C1(F)OC1(F)F,0
3397,F[B-](F)(F)F.CC[N+](CC)(CC)CC,0
3398,CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C,0
3399,OCCO.OC(=O)C1=CC2=C(C=C1)C(=O)OC2=O,0
3400,[Ca++].COC1=CC=C(NC(=O)C2=CC3=CC=CC=C3C(N=NC3=C(C)C=CC(=C3)C(=O)NC3=CC=C(C=C3)S([O-])(=O)=O)=C2O)C=C1.COC1=CC=C(NC(=O)C2=CC3=CC=CC=C3C(N=NC3=C(C)C=CC(=C3)C(=O)NC3=CC=C(C=C3)S([O-])(=O)=O)=C2O)C=C1,0
3401,CCCCCCCCCCCCN1C=CN=C1,0
3402,CC(=C)C(=O)OCC1CC2CC1C1CCC(COC(=O)C(C)=C)C21,0
3403,CCC1(C)NC2=CC=CC3=CC=CC(N1)=C23,0
3404,NCC(F)F,0
3405,CCCCCCCCCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,0
3406,CC1=C(N=NC2=CC=CC=C2)C(=O)N(N1)C1=CC=CC=C1,0
3407,COC(=O)C(F)(F)F,0
3408,[Na+].CNCC([O-])=O,0
3409,[Na+].CNCCS([O-])(=O)=O,0
3410,FC(C(F)(F)F)C(F)(F)F,0
3411,CCCC1CCC(CC1)C1CCC(CC1)C1=C(F)C(F)=C(OC)C=C1,0
3412,COC1=CC=C(CC(C)NCC2=CC=CC=C2)C=C1,0
3413,[Na+].CCCCCCCCCCCC(=O)N(C)CCS([O-])(=O)=O,0
3414,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(OC(=O)CCC(O)=O)=C2C,0
3415,CCCCC(CC)C1OCCO1,0
3416,[Na+].NC1=C(C=C(NC2CCCCC2)C2=C1C(=O)C1=C(C=CC=C1)C2=O)S([O-])(=O)=O,0
3417,CO[Si](CCCOC(=O)C=C)(OC)OC,0
3418,BrC1=C2C=CC=C3C(=O)C4=CC(Br)=C5C=CC=C6C(=O)C(=C1)C(=C23)C4=C56,0
3419,NC1=CC=C(C=C1)N1CCOCC1=O,1
3420,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,0
3421,O=CN1CCOCC1,0
3422,COC(=O)\C=C\C1=CC=C(OCCCCCCOC(=O)C(C)=C)C=C1,0
3423,CC(O)C[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,0
3424,CC(O)CN(C)CC(C)O,0
3425,CCN(CC)CC(C)O,0
3426,ClS(=O)(=O)CCN1C(=O)C2=CC=CC=C2C1=O,1
3427,[Na+].[Na+].CC1=CC(=C(NC2=C3C(=O)C4=CC=CC=C4C(=O)C3=C(NC3=C(C=C(C)C=C3)S([O-])(=O)=O)C=C2)C=C1)S([O-])(=O)=O,0
3428,OCCN(CCO)C1=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(NC5=CC=CC=C5)=NC(=N4)N(CCO)CCO)C=C3S(O)(=O)=O)C(=C2)S(O)(=O)=O)=NC(NC2=CC=CC=C2)=N1,0
3429,[Na+].C\C([O-])=C1/C(=O)OC(C)=CC1=O,0
3430,CC(C)CC(C)(N=NC(C)(CC(C)C)C#N)C#N,0
3431,CO[Si](CCCS)(OC)OC,1
3432,O=C1N2C3=CC=CC=C3N=C2C2=C3C1=CC=C1C4=NC5=CC=CC=C5N4C(=O)C(C=C2)=C31,0
3433,[Na+].CC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=CC=CC=C2C3=O)C(=C1)S([O-])(=O)=O,0
3434,O=C1CCC2CCCCC2O1,0
3435,COCCOCOCCOC,0
3436,OS(=O)(=O)CCN1CCOCC1,0
3437,COC1=CC(NC(=O)CC(C)=O)=C(OC)C=C1Cl,1
3438,COC(C)CCOC(C)=O,0
3439,CC1=C(F)C=CC=C1Cl,1
3440,CC(C)COCCO,0
3441,O=P(N1CCOCC1)(N1CCOCC1)N1CCOCC1,0
3442,NS(=O)(=O)CCN1C(=O)C2=CC=CC=C2C1=O,0
3443,CCCCC(C)(CCC)C(=O)OCC(O)COC(=O)C=C,0
3444,NC1=C(C=C(Cl)C=C1)C(F)(F)F,0
3445,[NH4+].OC(=O)CC(O)(CC(O)=O)C([O-])=O,0
3446,COC1CCC=CO1,0
3447,[Ni++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,0
3448,CC(CCO)CCO,0
3449,[O-][N+](=O)C1=CC=C(C=C1)N1CCOCC1=O,1
3450,O[C@H](CNC1=CC=C(C=C1)N1CCOCC1=O)CN1C(=O)C2=CC=CC=C2C1=O,1
3451,O=C1O[C@@H](CN2C(=O)C3=CC=CC=C3C2=O)CN1C1=CC=C(C=C1)N1CCOCC1=O,0
3452,COC1=CC=CC=C1OCCBr,1
3453,[Na+].[Na+].CC1=CC(C)=C(C(C)=C1NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(NC2=C(C)C=C(C)C(=C2C)S([O-])(=O)=O)C=C1)S([O-])(=O)=O,0
3454,OS([O-])(=O)=O.N#[N+]C1=CC=C(NC2=CC=CC=C2)C=C1,1
3455,CC1=CC(N=NC2=CC(N=NC3=C(N)C=C(N)C(C)=C3)=C(C)C=C2)=C(N)C=C1N,1
3456,OC(=O)CCCCCCC\C=C\CCCCCCCC(O)=O,0
3457,[Cl-].C[N+](C)(C)CCOC(=O)C=C,0
3458,[Li+].CCCCCCCCCCCCCCCCCCCCCC([O-])=O,0
3459,OCCN(CCO)C1CCCCC1,0
3460,CC1=CC[C@H](CC=O)C1(C)C,0
3461,[Cl-].C[N+](C)(C)CCCNC(=O)C=C,0
3462,COCCOCCOC(=O)C(C)=C,0
3463,COC1=CC=CC=C1NC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC(C(C)=O)C(=O)NC1=CC=CC=C1OC)C(C)=O,0
3464,CCCCCCCCC=CCCCCCCCC(=O)NCCCN(C)CCCNC(=O)CCCCCCCC=CCCCCCCCC,0
3465,CCOC(=O)C(F)F,0
3466,NC1=CC=C(C=C1)C(F)(F)F,1
3467,CC(CCC#N)C#N,0
3468,CCCCN(CCCC)C(=O)N(CCCC)CCCC,0
3469,FC1=CC=C(C=C1)C(=O)CCl,0
3470,CCCCCCCCCCCCCCCCOC(=O)CC(O)(CC(=O)OCCCCCCCCCCCCCCCC)C(=O)OCCCCCCCCCCCCCCCC,0
3471,[Zn++].CCCCCCCCCCCCOP([S-])(=S)OCCCCCCCCCCCC.CCCCCCCCCCCCOP([S-])(=S)OCCCCCCCCCCCC,0
3472,CC(C)[C@H]1CCC(C)=CC1=O,0
3473,FC1=CC=C(Br)C=C1,0
3474,CC(C)=CCCC(C)=CCCC(C)=CCO,0
3475,FC(F)CC(F)(F)F,0
3476,CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)C=C1,0
3477,NC(=N)NC#N,0
3478,O=C1CNC(=O)N1,0
3479,FC1=CC=CC=C1,0
3480,NC1=CN=CC=C1,0
3481,CC(C)C1CCC(O)CC1,0
3482,[H][C@](S)(CCS)CCCCC([O-])=O,0
3483,CC(=C)C(=O)OCCN1CCOC1,0
3484,CCOCOCC,1
3485,CCCCCON=O,1
3486,CC=CCC#N,0
3487,COC(OC)N(C)C,0
3488,CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2,0
3489,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,0
3490,COP(=O)(OC)C=C,0
3491,[Cl-].CN1C2=C(C=CC=C2)C(C=CC2=[N+](C)C3=C(C=CC=C3)C2(C)C)=C1C1=CC=CC=C1,0
3492,CC(=C)C(=O)OC1CCC(CC1)C(C)(C)C,0
3493,CN(C)C1=CC=C(C=C1)C(O)(C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,0
3494,CC(C)CC(=O)C1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(CC=C(C)C)=C1O,0
3495,[Cl-].C[N+](C)(CCOC(=O)C=C)CC1=CC=CC=C1,0
3496,CCCCCCCCCCCC1=NC(C)(C)CO1,0
3497,[Ba++].CCCCCCCCCCCC([O-])=O.CCCCCCCCCCCC([O-])=O,0
3498,COC1=CC2=CC=CC=C2NC2=CC=CC=C12,0
3499,CC1=NN(C(=O)C1C=C1C(C)=NN(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,0
3500,COC(=O)C1=C(O)C(C)=C(O)C=C1C,0
3501,CC12CCC(CC1)C(C)(C)O2,0
3502,CC1=CC(C)(C)CC(=O)C1,0
3503,[Cu].I.C1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,0
3504,CCOC1=CC=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=C1,0
3505,O=P(OC1=CC=CC=C1)OC1=CC=CC=C1,0
3506,[Ca++].[O-]C([O-])=O,0
3507,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,0
3508,CC1CCOCC1,0
3509,OCCN1CN(CCO)CN(CCO)C1,0
3510,CCCCCCCCP(O)(O)=O,0
3511,CCCCCCCCP(CCCCCCCC)CCCCCCCC,0
3512,[H][C@]1(CCC)CC[C@@]([H])(CC1)[C@@]1([H])CC[C@@]([H])(CC1)C1=CC=C(OCCC)C(F)=C1F,0
3513,CCCCC1CCC(CC1)C1CCC(CC1)C1=C(F)C(F)=C(OCC)C=C1,0
3514,CS(=O)(=O)C1=C(COCC2CCCO2)C(Cl)=C(C=C1)C(=O)C1C(=O)CCCC1=O,0
3515,[I-].CC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0
3516,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1
3517,CC(C)(O)C(=O)C1=CC=C(CC2=CC=C(C=C2)C(=O)C(C)(C)O)C=C1,0
3518,CCCCCCOC,0
3519,CCC1=CC=C(C=O)C=C1,0
3520,C[C@]12CCCC(C)(C)[C@H]3[C@H](CC[C@@H]13)C2=C,0
3521,CC(CO)(CO)C(O)=O,0
3522,CC(OC(C)(C)COC(=O)C1CC1)C1CCCC(C)(C)C1,0
3523,[H][C@]1(CO)O[C@@]([H])(OC2=CC3=C(C(OC)=C2OC)C2=CC=C(OC)C(=O)C=C2[C@]([H])(CC3)NC(C)=O)[C@H](O)[C@@H](O)[C@@H]1O,0
3524,[Cl-].COC(=O)C12C[N]34CC5=CC=CC=[N]5[Fe]335([Cl-])[N]6=CC=CC=C6C1[N]3(C)C(C1=CC=CC=[N]51)C(C4)(C(=O)OC)C2(O)O,0
3525,NC1=CC=CC2=C1C(N)=CC=C2,1
3526,OC1=CC(O)=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O,1
3527,CCCCCCCCCCCCCCCCCCCCOC(=O)C=C,0
3528,CCCCCCCCCCCCCCCCCCOC(=O)C=C,0
3529,C=CC(=O)OCCOC1=CC=CC=C1,0
3530,CCCCCC1CCCC1=O,0
3531,O=C1C(NC2=C1C=CC=C2)=C1NC2=C(C=CC=C2)C1=O,1
3532,CC(C)(C)C1=CC=C(NC2=CC=C(NC3=CC=C(C=C3)C(C)(C)C)C3=C2C(=O)C2=C(O)C=CC(O)=C2C3=O)C=C1,0
3533,COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,0
3534,O=C1C2=CC=CC=C2C2=CC=CC=C12,1
3535,CCCCC1=CC=C(C=C1)C1=C(F)C(F)=C(C=C1)C1=CC=C(CC)C=C1,0
3536,CCCCNC(=O)CC[C@H](NC(=O)C(CC)CCCC)C(=O)NCCCC,0
3537,CC1=C(OC=N1)C(N)=O,0
3538,CC1=CC(C)=C(C=O)C(C)=C1,0
3539,CC\C=C/CC1=C(C)CCC1=O,0
3540,FC1=C(C=CC=C1)C(Cl)(Cl)Cl,1
3541,C1CC=CCCC=CCCC=C1,0
3542,CCOC1=C(O)C=CC(CO)=C1,0
3543,O=C1NC=NC2=C1C=CC=C2,0
3544,OCCNC1=C(C=CC=C1)[N+]([O-])=O,1
3545,CCC(=O)CC(C)(C)C1=CC=CC=C1,0
3546,CC(=O)CC(C)(C)C1CCCCC1,0
3547,CCC1=C(O)C(=O)C=CO1,0
3548,CC1=CC(=CC(C)=C1)N1C(=O)C2=CC=C3C4=CC=C5C(=O)N(C6=CC(C)=CC(C)=C6)C(=O)C6=C5C4=C(C=C6)C4=C3C2=C(C=C4)C1=O,0
3549,CNS(=O)(=O)C1=C(C)C=C(N)C(OC)=C1,0
3550,[Na+].[O-]S(=O)(=O)CCCSC1=NC2=CC=CC=C2S1,0
3551,[H][C@@]12NC(=O)N[C@]1([H])NC(=O)N2,0
3552,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Zn++].[Zn++].[Zn++].[Zn++].[Zn++].[O-][Cr]([O-])(=O)=O,1
3553,[H][C@](N)(CCCCN)C(O)=O.[H][C@](N)(CSCC(O)=O)C(O)=O,0
3554,CNS(=O)(=O)C1=C(OC)C=C(N)C(OC)=C1,0
3555,NNC(=O)NN,1
3556,CCN1C(O)=C(N=NC2=C(C=CC=C2)[N+]([O-])=O)C(C)=C(C#N)C1=O,0
3557,CCN1C(O)=C(N=NC2=CC=C(C=C2)C(=O)OCCOCCOC)C(C)=C(C#N)C1=O,0
3558,COC1=CC(=C(C=C1)N=NC1=C2C=CC=CC2=CC=C1O)[N+]([O-])=O,1
3559,C1CCC(CC1)N(SC1=NC2=C(S1)C=CC=C2)C1CCCCC1,0
3560,CC1=CC[C@@H]2[C@H](C1)C2(C)C,0
3561,NCCCN(CCO)CCO,0
3562,C1CC2CC1C=C2,0
3563,CC1CCC(CC1)C(C)(C)O,0
3564,CC(C)C1=CC=C(C)C(O)=C1,0
3565,OC(=O)C1=CC(=NC=C1)C(O)=O,0
3566,OC(=O)C1=CC=CC(=N1)C(O)=O,0
3567,C=O,1
3568,Cl.NC(N)=N,0
3569,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@]12C,0
3570,COC1=CC=C(\C=C\C(=O)NCCC[N+](C)(C)CC(O)CS([O-])(=O)=O)C=C1,0
3571,COC1=C(OC)C(OC)=C(CN2CCNCC2)C=C1,0
3572,CCOC1=CC=C(NC(=O)C2=C(O)C(N=NC3=CC(Cl)=C(Cl)C=C3Cl)=C3C=CC=CC3=C2)C=C1,0
3573,OC(=O)CCC1=CC=CC=C1,0
3574,CC(O)C(O)=O,0
3575,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,1
3576,O=C1CCCCCO1,0
3577,[Br-].CCC[N+](C)(C)CCCNC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(NC)C=C1,0
3578,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0
3579,CC(=O)N1CSCC1C(O)=O,0
3580,[Na+].COC(=O)C1=CC=C([O-])C=C1,0
3581,C(OC1=CC=C(C=C1)N(CC1CO1)CC1CO1)C1CO1,1
3582,CC(C)CCCC(C)CCCC(C)CCCC(C)=O,0
3583,O=C1CCCCCCCCCCCCCC1,0
3584,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],0
3585,CCOC(=O)C1=NN(C2=C1CCN(C1=CC=C(C=C1)N1CCCCC1=O)C2=O)C1=CC=C(OC)C=C1,0
3586,NCCCN1C=CN=C1,0
3587,[Cl-].CC(=C)C(=O)OCC[N+](C)(C)C,0
3588,O=C1CCCC(=O)C1,0
3589,NC1=CC=NC=C1,0
3590,NC1=CC=CC=N1,0
3591,OC(=O)C1=CC=CC(Cl)=C1Cl,0
3592,OCCCO,0
3593,CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C=C,0
3594,OC(=O)CCCCCCC(O)=O,0
3595,OC(=O)CCCCCCCCCCCC(O)=O,0
3596,C1CCOCOC1,0
3597,CCCOCOCCC,0
3598,[Na+].[Na+].[Na+].[O-]C(=O)CN(CC([O-])=O)CC([O-])=O,0
3599,[K+].[Ag+].[C-]#N.[C-]#N,0
3600,[Na+].[Na+].[Na+].CC1=NN(C(=O)C1N=NC1=C(C=CC(NC2=NC(NC3=CC=C(C=C3)S([O-])(=O)=O)=NC(Cl)=N2)=C1)S([O-])(=O)=O)C1=C(Cl)C=C(C(Cl)=C1)S([O-])(=O)=O,0
3601,[Ag+].[C-]#N,0
3602,BrC#N,0
3603,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,0
3604,NC(N)=N.O[N+]([O-])=O,0
3605,CC(O)=S,0
3606,CC1(C)[C@@H]2CC[C@]1(C)[C@H](O)C2,0
3607,CC(=O)OC1=C(C=CC=C1)C(O)=O,0
3608,CC(C)NO,0
3609,ClCCN1C(=O)NC2=C(C=CC=C2)C1=O,0
3610,CC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,0
3611,CCO[Si](CCCCl)(OCC)OCC,0
3612,CCO[Si](CCCNCCN)(OCC)OCC,0
3613,[Na+].[Na+].[Na+].[Na+].CC1=C(C=CC(NC2=NC(NC3=CC(C)=C(C=C3)N=NC3=CC4=C(C=CC=C4S([O-])(=O)=O)C(=C3)S([O-])(=O)=O)=NC(NCCO)=N2)=C1)N=NC1=CC2=C(C=CC=C2S([O-])(=O)=O)C(=C1)S([O-])(=O)=O,0
3614,Cl.[Cr],0
3615,OC(=O)CCC(=O)OCCOC(=O)C=C,0
3616,OC(C1=NC2=C(N1)C=CC=C2)C1=CC=CC=C1,1
3617,Cl.CN[C@@H](C)[C@H](O)C1=CC=CC=C1,0
3618,OC(=O)C1=C(I)C(NC(=O)COCCOCCOCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I,0
3619,CC(=O)C(=NNC1=C(Cl)C=C(C=C1)C1=CC(Cl)=C(NN=C(C(C)=O)C(=O)NC2=C(C)C=C(C)C=C2)C=C1)C(=O)NC1=C(C)C=C(C)C=C1,0
3620,CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC,0
3621,OC(=O)CCC1(CCC(O)=O)CCCC(CCC(O)=O)(CCC(O)=O)C1=O,0
3622,CNC(=O)C(C)(C(C)C)C(C)C,0
3623,N1C=NC2=C1C=CC=C2,0
3624,CC1(C)COCN1,1
3625,COC1=CC=C(C=C2N=C(OC2=O)C2=CC=C(C=C2)C2=NC(=CC3=CC=C(OC)C=C3)C(=O)O2)C=C1,0
3626,C=CCCC(=O)OC1=CC=CC=C1,0
3627,CCCCCC(C)(CC)C(=O)OOC(C)(C)CC(C)(C)C,0
3628,[Na+].COS([O-])(=O)=O,0
3629,[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1,0
3630,O=C=NC1CCC(CC2CCC(CC2)N=C=O)CC1,0
3631,COP(=O)(OC)OC,1
3632,[Cl-].CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)C,0
3633,NC1=CC=C(C(N)=C1)[N+]([O-])=O,0
3634,CCCCOCC(C)O,0
3635,CC=C(C)C,1
3636,FC1=CC(F)=C(C=C1)C(=O)CCl,0
3637,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,0
3638,[Mn++].OP([O-])([O-])=O,0
3639,O[C@H]1CN[C@@H](C1)C(O)=O,0
3640,CC(C)OC(=O)C(C)(C)Br,1
3641,CCCCCOC(=O)CC1=CC=CC=C1,0
3642,[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,0
3643,[Co++].[O-]C([O-])=O,1
3644,CC(O)C(C)=O,0
3645,CC(=O)C(Cl)Cl,1
3646,Cl.NC1=CC=C(OCC2=CC=CC=C2)C=C1,1
3647,[Cl-].CC(=C)C(=O)NCCC[N+](C)(C)C,0
3648,CCOCCOC(C)(C)C,0
3649,CC(C)=CCCC(C)=CC#N,1
3650,CC(CCC=C(C)C)CC#N,0
3651,CCCCCCCCCCCCCCCCCC[Si](C)(Cl)Cl,0
3652,CN(C)C(=O)OC1=CN=CC=C1,0
3653,CCOC(=O)C(Cl)(Cl)Cl,0
3654,[Ba++].CC1=CC(N=NC2=C3C=CC=CC3=CC=C2O)=C(C=C1Cl)S([O-])(=O)=O.CC1=CC(N=NC2=C3C=CC=CC3=CC=C2O)=C(C=C1Cl)S([O-])(=O)=O,0
3655,[Fe++].[O-]C(=O)C([O-])=O,0
3656,[Na+].CC(C)(CS([O-])(=O)=O)NC(=O)C=C,0
3657,NCCC1=CC=C(O)C=C1,1
3658,CC(=O)C1CCOC1=O,0
3659,OC1=C(O)C2=C(C=C1)[C@@H]1C3=CC(O)=C(O)C=C3C[C@]1(O)CO2,1
3660,CS(=O)(=O)NC1=CC=CC=C1OC1=CC=CC=C1,0
3661,CC(=C)C(=O)OCCC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,0
3662,[Fe++].CCCCCC(C)(CC)C([O-])=O.CCCCCC(C)(CC)C([O-])=O,0
3663,[Na+].[Na+].[O-]C1=CC2=C(C=C1)C1(OC(=O)C3=C1C=CC=C3)C1=C(O2)C=C([O-])C=C1,0
3664,CCO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCC)OCC,0
